"Step","ClassificationPhoneme  - TW - loss","ClassificationPhoneme  - TW - loss__MIN","ClassificationPhoneme  - TW - loss__MAX","ClassificationPhoneme  - Jittering - loss","ClassificationPhoneme  - Jittering - loss__MIN","ClassificationPhoneme  - Jittering - loss__MAX","ClassificationPhoneme  - ROS - loss","ClassificationPhoneme  - ROS - loss__MIN","ClassificationPhoneme  - ROS - loss__MAX","ClassificationPhoneme  - Raw - loss","ClassificationPhoneme  - Raw - loss__MIN","ClassificationPhoneme  - Raw - loss__MAX","ClassificationOliveOil  - ADASYN - loss","ClassificationOliveOil  - ADASYN - loss__MIN","ClassificationOliveOil  - ADASYN - loss__MAX","ClassificationOliveOil  - SMOTE - loss","ClassificationOliveOil  - SMOTE - loss__MIN","ClassificationOliveOil  - SMOTE - loss__MAX","ClassificationOliveOil  - TW - loss","ClassificationOliveOil  - TW - loss__MIN","ClassificationOliveOil  - TW - loss__MAX","ClassificationOliveOil  - Jittering - loss","ClassificationOliveOil  - Jittering - loss__MIN","ClassificationOliveOil  - Jittering - loss__MAX","ClassificationOliveOil  - ROS - loss","ClassificationOliveOil  - ROS - loss__MIN","ClassificationOliveOil  - ROS - loss__MAX","ClassificationOliveOil  - Raw - loss","ClassificationOliveOil  - Raw - loss__MIN","ClassificationOliveOil  - Raw - loss__MAX","ClassificationMedicalImages  - ADASYN - loss","ClassificationMedicalImages  - ADASYN - loss__MIN","ClassificationMedicalImages  - ADASYN - loss__MAX","ClassificationMedicalImages  - SMOTE - loss","ClassificationMedicalImages  - SMOTE - loss__MIN","ClassificationMedicalImages  - SMOTE - loss__MAX","ClassificationMedicalImages  - TW - loss","ClassificationMedicalImages  - TW - loss__MIN","ClassificationMedicalImages  - TW - loss__MAX","ClassificationMedicalImages  - Jittering - loss","ClassificationMedicalImages  - Jittering - loss__MIN","ClassificationMedicalImages  - Jittering - loss__MAX"
"1007","0.00010387849761173129","0.00010387849761173129","0.00010387849761173129","0.00006053275501471944","0.000058883677411358804","0.00006218183261808008","0.00008190378866856918","0.00006722177204210311","0.00009658580529503524","0.008775465423241258","0.002243769820779562","0.02195216529071331","0.005619247443974018","0.005619247443974018","0.005619247443974018","0.019280582666397095","0.019280582666397095","0.019280582666397095","0.026235617697238922","0.026235617697238922","0.026235617697238922","0.026324482634663582","0.026324482634663582","0.026324482634663582","0.0020430549047887325","0.0020430549047887325","0.0020430549047887325","0.011009824462234974","0.011009824462234974","0.011009824462234974","0.0006860835128463805","0.0006860835128463805","0.0006860835128463805","0.00000804884075478185","0.00000804884075478185","0.00000804884075478185","0.00003705231938511133","0.00003705231938511133","0.00003705231938511133","0.00013122789096087217","0.00013122789096087217","0.00013122789096087217"
"1008","0.00010442746861372143","0.00010442746861372143","0.00010442746861372143","0.00006915821722941473","0.00006119722820585594","0.00007711920625297353","0.00007916237154859118","0.00006800321716582403","0.00009032152593135834","0.0022526729735545814","0.001559172524139285","0.0033778094220906496","0.005685839336365461","0.005685839336365461","0.005685839336365461","0.00786026380956173","0.00786026380956173","0.00786026380956173","0.05016205459833145","0.05016205459833145","0.05016205459833145","0.023017628118395805","0.023017628118395805","0.023017628118395805","0.003934396430850029","0.003934396430850029","0.003934396430850029","0.01741018146276474","0.01741018146276474","0.01741018146276474","0.004241955000907183","0.004241955000907183","0.004241955000907183","0.000012898267414129805","0.000012898267414129805","0.000012898267414129805","0.000030183096896507777","0.000030183096896507777","0.000030183096896507777","0.000039864455175120384","0.000039864455175120384","0.000039864455175120384"
"1009","0.00010107072012033314","0.00010107072012033314","0.00010107072012033314","0.00006356342237268109","0.000056748136557871476","0.0000703787081874907","0.00008379556675208732","0.0000688900108798407","0.00009870112262433395","0.004566916904877871","0.0023764646612107754","0.008259868249297142","0.008910014294087887","0.008910014294087887","0.008910014294087887","0.022582335397601128","0.022582335397601128","0.022582335397601128","0.07321389019489288","0.07321389019489288","0.07321389019489288","0.022141816094517708","0.022141816094517708","0.022141816094517708","0.0038813697174191475","0.0038813697174191475","0.0038813697174191475","0.012230729684233665","0.012230729684233665","0.012230729684233665","0.017452606931328773","0.017452606931328773","0.017452606931328773","0.000006694150215480477","0.000006694150215480477","0.000006694150215480477","0.000050438105972716585","0.000050438105972716585","0.000050438105972716585","0.00002963428596558515","0.00002963428596558515","0.00002963428596558515"
"1010","0.00009179851622320712","0.00009179851622320712","0.00009179851622320712","0.00006115474207035732","0.00005336189133231528","0.00006894759280839935","0.00007489539348171093","0.000058838857512455434","0.00009095192945096642","0.003349125210661441","0.002845702925696969","0.0038839438930153847","0.005026139784604311","0.005026139784604311","0.005026139784604311","0.022859040647745132","0.022859040647745132","0.022859040647745132","0.06461138278245926","0.06461138278245926","0.06461138278245926","0.014178404584527016","0.014178404584527016","0.014178404584527016","0.0027650678530335426","0.0027650678530335426","0.0027650678530335426","0.017139101400971413","0.017139101400971413","0.017139101400971413","0.00460048345848918","0.00460048345848918","0.00460048345848918","0.0000067502128331398126","0.0000067502128331398126","0.0000067502128331398126","0.000013567761016020086","0.000013567761016020086","0.000013567761016020086","0.00004296611950849183","0.00004296611950849183","0.00004296611950849183"
"1011","0.00011007149441866204","0.00011007149441866204","0.00011007149441866204","0.00006580785884580109","0.000048442667321069166","0.00008317305037053302","0.00008224604607676156","0.00007473882578779012","0.000089753266365733","0.0069797137402929366","0.002328259637579322","0.017425738275051117","0.012285522185266018","0.012285522185266018","0.012285522185266018","0.015015894547104836","0.015015894547104836","0.015015894547104836","0.0451347678899765","0.0451347678899765","0.0451347678899765","0.014069793745875359","0.014069793745875359","0.014069793745875359","0.003924380987882614","0.003924380987882614","0.003924380987882614","0.009822835214436054","0.009822835214436054","0.009822835214436054","0.0007703840965405107","0.0007703840965405107","0.0007703840965405107","0.000016360827430617064","0.000016360827430617064","0.000016360827430617064","0.00001744912879075855","0.00001744912879075855","0.00001744912879075855","0.000027638267056318","0.000027638267056318","0.000027638267056318"
"1012","0.00010237519745714962","0.00010237519745714962","0.00010237519745714962","0.000057978655604529195","0.000040325900044990703","0.00007563141116406769","0.00007751546945655718","0.00007365360943367705","0.00008137732947943732","0.002517839544452727","0.002115529729053378","0.0030378401279449463","0.02158409357070923","0.02158409357070923","0.02158409357070923","0.031811561435461044","0.031811561435461044","0.031811561435461044","0.07499173283576965","0.07499173283576965","0.07499173283576965","0.00983982253819704","0.00983982253819704","0.00983982253819704","0.00265187188051641","0.00265187188051641","0.00265187188051641","0.019824635237455368","0.019824635237455368","0.019824635237455368","0.0027306124102324247","0.0027306124102324247","0.0027306124102324247","0.000010994857802870683","0.000010994857802870683","0.000010994857802870683","0.00002584026697149966","0.00002584026697149966","0.00002584026697149966","0.00002371210757701192","0.00002371210757701192","0.00002371210757701192"
"1013","0.00011973654909525067","0.00011973654909525067","0.00011973654909525067","0.000056679169574636035","0.00004414224895299412","0.00006921609019627795","0.00007655966328456998","0.00005775380850536749","0.00009536551806377247","0.00288761081174016","0.0019599657971411943","0.0040993825532495975","0.016043808311223984","0.016043808311223984","0.016043808311223984","0.01747036539018154","0.01747036539018154","0.01747036539018154","0.05392463877797127","0.05392463877797127","0.05392463877797127","0.011468201875686646","0.011468201875686646","0.011468201875686646","0.0023885704576969147","0.0023885704576969147","0.0023885704576969147","0.014375923201441765","0.014375923201441765","0.014375923201441765","0.00015165447257459164","0.00015165447257459164","0.00015165447257459164","0.000005302612407831475","0.000005302612407831475","0.000005302612407831475","0.00001658065230003558","0.00001658065230003558","0.00001658065230003558","0.000013629225577460602","0.000013629225577460602","0.000013629225577460602"
"1014","0.00010490465501789004","0.00010490465501789004","0.00010490465501789004","0.00005722354217141401","0.00004804480340681039","0.00006640228093601763","0.0000692486901243683","0.00006911735545145348","0.00006938002479728311","0.0026386762619949877","0.0022629182785749435","0.003247697139158845","0.00956707913428545","0.00956707913428545","0.00956707913428545","0.019631342962384224","0.019631342962384224","0.019631342962384224","0.045259710401296616","0.045259710401296616","0.045259710401296616","0.017422247678041458","0.017422247678041458","0.017422247678041458","0.004170631989836693","0.004170631989836693","0.004170631989836693","0.008283009752631187","0.008283009752631187","0.008283009752631187","0.00020116849918849766","0.00020116849918849766","0.00020116849918849766","0.000006558595032402081","0.000006558595032402081","0.000006558595032402081","0.000013304872481967323","0.000013304872481967323","0.000013304872481967323","0.000028088335966458544","0.000028088335966458544","0.000028088335966458544"
"1015","0.00010676938109099865","0.00010676938109099865","0.00010676938109099865","0.000056691163990763016","0.000043202944652875885","0.00007017938332865015","0.00006717074757034425","0.000057767185353441164","0.00007657430978724733","0.002868666430003941","0.0021407429594546556","0.0034944552462548018","0.00530744343996048","0.00530744343996048","0.00530744343996048","0.012742332182824612","0.012742332182824612","0.012742332182824612","0.03791148588061333","0.03791148588061333","0.03791148588061333","0.00876348651945591","0.00876348651945591","0.00876348651945591","0.0026049641892313957","0.0026049641892313957","0.0026049641892313957","0.008787509053945541","0.008787509053945541","0.008787509053945541","0.00009395875531481579","0.00009395875531481579","0.00009395875531481579","0.000004621813786798157","0.000004621813786798157","0.000004621813786798157","0.000018623848518473096","0.000018623848518473096","0.000018623848518473096","0.000041202329157385975","0.000041202329157385975","0.000041202329157385975"
"1016","0.00010314812243450433","0.00010314812243450433","0.00010314812243450433","0.00006000768371450249","0.00004900870771962218","0.0000710066597093828","0.00007571363676106557","0.00005855231574969366","0.00009287495777243748","0.004341863270383328","0.002607672940939665","0.007935003377497196","0.010932596400380135","0.010932596400380135","0.010932596400380135","0.022465037181973457","0.022465037181973457","0.022465037181973457","0.0488605871796608","0.0488605871796608","0.0488605871796608","0.013444175012409687","0.013444175012409687","0.013444175012409687","0.003864540020003915","0.003864540020003915","0.003864540020003915","0.007384672295302153","0.007384672295302153","0.007384672295302153","0.00007195508806034923","0.00007195508806034923","0.00007195508806034923","0.000005323279310687212","0.000005323279310687212","0.000005323279310687212","0.000016695275917300023","0.000016695275917300023","0.000016695275917300023","0.000035374057915760204","0.000035374057915760204","0.000035374057915760204"
"1017","0.00012861286813858896","0.00012861286813858896","0.00012861286813858896","0.000054849257139721885","0.00004582360270433128","0.00006387491157511249","0.00007043591176625341","0.00005788742419099435","0.00008298439934151247","0.003399880777578801","0.001354592852294445","0.005499525461345911","0.0077343834564089775","0.0077343834564089775","0.0077343834564089775","0.0126442676410079","0.0126442676410079","0.0126442676410079","0.03065609186887741","0.03065609186887741","0.03065609186887741","0.013871700502932072","0.013871700502932072","0.013871700502932072","0.0036479709669947624","0.0036479709669947624","0.0036479709669947624","0.02036455273628235","0.02036455273628235","0.02036455273628235","0.000060016729548806325","0.000060016729548806325","0.000060016729548806325","0.000008098828402580693","0.000008098828402580693","0.000008098828402580693","0.0000123581376101356","0.0000123581376101356","0.0000123581376101356","0.000014550681953551248","0.000014550681953551248","0.000014550681953551248"
"1018","0.00011833158350782469","0.00011833158350782469","0.00011833158350782469","0.00005452878031064756","0.00005166690971236676","0.000057390650908928365","0.00006968663910811301","0.00005611723827314563","0.0000832560399430804","0.0031850872619543225","0.0019337638514116406","0.004514098167419434","0.007173255085945129","0.007173255085945129","0.007173255085945129","0.01370931789278984","0.01370931789278984","0.01370931789278984","0.02968243509531021","0.02968243509531021","0.02968243509531021","0.023801762610673904","0.023801762610673904","0.023801762610673904","0.0021825390867888927","0.0021825390867888927","0.0021825390867888927","0.011067819781601429","0.011067819781601429","0.011067819781601429","0.00006305769784376025","0.00006305769784376025","0.00006305769784376025","0.000011778777661675122","0.000011778777661675122","0.000011778777661675122","0.00004461294156499207","0.00004461294156499207","0.00004461294156499207","0.0000307127702399157","0.0000307127702399157","0.0000307127702399157"
"1019","0.00014289404498413205","0.00014289404498413205","0.00014289404498413205","0.00006298088374023791","0.000048305872041964903","0.00007765589543851092","0.00007678752263018396","0.00005491637057275511","0.0000986586746876128","0.004284191294573247","0.001095680519938469","0.006530557759106159","0.013140051625669003","0.013140051625669003","0.013140051625669003","0.013551268726587296","0.013551268726587296","0.013551268726587296","0.05308210477232933","0.05308210477232933","0.05308210477232933","0.025490887463092804","0.025490887463092804","0.025490887463092804","0.0027556889690458775","0.0027556889690458775","0.0027556889690458775","0.013366395607590675","0.013366395607590675","0.013366395607590675","0.00008372370211873204","0.00008372370211873204","0.00008372370211873204","0.000007735857252555434","0.000007735857252555434","0.000007735857252555434","0.000030119059374555945","0.000030119059374555945","0.000030119059374555945","0.000017245260096387938","0.000017245260096387938","0.000017245260096387938"
